"RT","SERIALNO","DIVISION","SPORDER","PUMA","REGION","STATE","ADJINC","PWGTP","CIT","CITWP","COW","ENG","FER","GCL","GCM","GCR","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA","MIGSP","MSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","VPS","WAOB","Class"
"P","2023HU0049963",1,2,1102,1,25,1019518,32,1,NA,3,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,50,1,1,2,1,2,2,1,2,1999,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,0,0,80000,50,52,1,NA,1,51,999,NA,1,NA,1,5507,NA,1,1,7860,86,37,NA,NA,NA,1,1,NA,0,2320,2,80000,80000,25,501,1100,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU1118759",1,2,100,1,25,1019518,80,1,NA,NA,NA,NA,2,NA,NA,2,2,1,1,2,2,2,2,17000,NA,NA,NA,2,1,2,2,1,2,1979,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,8500,1,NA,18,0,1,0,0,0,NA,NA,2,NA,1,51,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,0,25500,25,243,NA,NA,1,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0394635",1,1,1003,1,25,1019518,46,1,NA,2,1,2,NA,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,1,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,3,0,0,0,1,NA,18,0,2,0,0,26000,20,47,2,NA,2,261,84,NA,NA,NA,3,NA,NA,1,3,8180,NA,NA,1200,1000,25,6,1,NA,0,3324,4,26000,26000,25,166,NA,NA,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0052921",1,3,607,1,25,1019518,105,1,NA,2,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,142,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,48000,40,52,1,NA,1,51,999,NA,1,NA,1,NA,NA,1,1,6570,148,79,NA,NA,NA,6,1,NA,0,6230,NA,48000,48000,25,501,200,50,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1409756",1,1,1201,1,25,1019518,6,1,NA,2,NA,2,2,NA,NA,0,2,2,2,1,2,2,1,0,15,1,1,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,2,15,19,0,2,0,0,40500,40,52,1,NA,1,920,999,NA,1,NA,1,NA,NA,1,1,8470,97,55,NA,1290,25,6,1,NA,0,2300,4,40500,40500,25,276,1290,25,2,1,1,3,5013,3,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1021225",1,2,502,1,25,1019518,146,5,NA,1,4,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,30,1,1,1,1,2,2,1,2,2002,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,35000,0,0,1,NA,9,0,1,0,0,65000,40,52,1,1979,1,222,999,4,1,NA,1,NA,NA,1,7,7770,100,55,1200,NA,NA,1,2,NA,0,4210,NA,65000,100000,313,383,900,25,2,1,1,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,3,"No"
"P","2023HU0947813",1,1,100,1,25,1019518,73,1,NA,2,NA,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,5,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,2,22000,24000,7000,15,36,1,NA,1,89,999,NA,1,NA,1,6109,NA,1,1,7860,95,55,NA,NA,NA,6,1,NA,0,230,4,7000,53000,25,369,100,25,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"No"
"P","2023HU0923822",1,2,403,1,25,1019518,76,1,NA,1,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,0,5,NA,10,2,1,2,2,1,2,2014,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,70000,50,52,1,NA,2,26,142,NA,NA,NA,1,NA,NA,1,1,1870,92,52,NA,NA,NA,1,1,NA,0,7700,NA,70000,70000,25,501,400,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1366239",1,1,802,1,25,1019518,50,1,NA,2,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,2015,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,22,0,2,0,0,0,NA,NA,2,NA,1,924,999,NA,NA,NA,6,5200,NA,1,1,9170,NA,NA,NA,NA,NA,1,1,NA,0,2014,1,0,0,6,501,NA,NA,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0825828",1,1,803,1,25,1019518,341,1,NA,NA,NA,NA,2,NA,NA,0,2,2,2,2,2,1,2,0,NA,NA,NA,2,2,2,2,1,2,1991,1,2,0,0,0,1,0,0,0,0,2,5,2,2,3,0,0,6000,1,NA,19,0,1,0,0,0,NA,NA,2,NA,1,50,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,NA,0,6000,25,41,NA,NA,2,1,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,6,1,"No"
"P","2023HU1035479",1,3,603,1,25,1019518,83,1,NA,2,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,18,0,2,0,0,60000,40,52,1,NA,2,51,50,NA,NA,NA,1,NA,NA,1,1,8191,NA,NA,NA,NA,NA,6,1,NA,0,5110,4,60000,60000,25,381,600,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0439609",1,2,702,1,25,1019518,260,5,NA,NA,4,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,1,2,2,2,1,2,1976,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,3600,0,1,NA,8,0,2,0,0,0,NA,NA,2,2004,1,275,999,7,NA,NA,6,NA,NA,1,5,NA,NA,NA,1200,NA,NA,3,2,NA,0,NA,4,0,3600,329,240,NA,NA,2,1,2,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,3,"Yes"
"P","2023HU1451296",1,1,801,1,25,1019518,200,1,NA,3,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,25,1,1,2,1,2,2,1,2,2019,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,22,0,1,0,0,68000,36,52,1,NA,2,3,46,NA,1,NA,1,4801,NA,1,2,7860,75,31,NA,NA,NA,1,1,NA,0,2310,NA,68000,68000,6,501,900,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1136892",1,2,201,1,25,1019518,21,1,NA,3,NA,NA,2,NA,NA,0,2,2,2,2,2,2,2,0,30,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,20000,1,0,0,28000,20,52,NA,NA,4,999,999,NA,1,NA,1,NA,NA,2,1,9370,85,40,NA,NA,NA,6,1,NA,0,440,NA,48000,48000,25,332,290,25,2,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0883904",1,1,906,1,25,1019518,51,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,150,30,1,1,2,1,2,2,1,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,19,0,2,0,0,60000,35,52,1,NA,1,939,999,NA,1,NA,1,NA,NA,1,1,3960,80,35,NA,NA,NA,1,1,NA,0,5400,4,60000,60150,25,501,900,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU0645033",1,2,802,1,25,1019518,95,1,NA,2,NA,2,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2016,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,0,2,0,0,120000,40,52,1,NA,1,142,999,NA,NA,NA,1,2901,1501,1,1,8090,NA,NA,NA,NA,NA,1,1,NA,0,2100,1,120000,120000,36,501,800,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0841110",1,1,902,1,25,1019518,123,1,NA,6,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,0,15,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,39000,1,0,0,0,40,52,1,NA,1,50,999,NA,1,NA,1,3301,3302,1,1,5371,121,79,NA,NA,NA,6,1,NA,0,4950,NA,39000,39000,25,394,900,25,1,2,2,1,1000,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,1,"No"
"P","2023HU1097159",1,4,610,1,25,1019518,31,1,NA,1,1,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,70,1,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,3,15,19,0,1,0,0,14000,16,52,1,NA,1,222,999,NA,1,NA,1,NA,NA,1,7,8590,78,25,1200,NA,NA,6,1,NA,0,5240,NA,14000,14000,25,501,600,25,1,2,1,8,8000,15,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1171020",1,1,613,1,25,1019518,58,1,NA,6,NA,NA,2,NA,NA,0,2,2,1,2,2,2,2,860,15,2,1,2,1,2,2,1,2,1988,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,170000,2,0,33500,0,41,52,1,NA,2,22,50,NA,2,NA,1,3609,NA,1,1,7980,91,49,NA,NA,NA,1,1,NA,0,3010,4,170000,204360,25,501,800,25,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0865518",1,2,601,1,25,1019518,31,1,NA,1,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,12,1,1,2,1,2,2,1,2,1994,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,29000,0,0,1,NA,18,0,1,0,0,100000,30,33,1,NA,1,935,999,NA,1,NA,1,NA,NA,1,1,6380,60,19,NA,NA,NA,1,1,NA,0,9130,NA,100000,129000,25,501,600,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,"No"
"P","2023HU1184355",1,1,503,1,25,1019518,36,1,NA,7,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,14000,20,1,1,2,1,2,2,1,2,1988,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,23,0,2,0,0,200000,35,52,1,NA,4,999,999,NA,1,NA,1,3601,NA,1,1,7970,92,49,NA,NA,NA,1,1,NA,0,3090,4,200000,214000,34,501,600,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023GQ0078255",1,1,609,1,25,1019518,53,1,NA,NA,NA,NA,2,NA,NA,0,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,22800,1,NA,19,0,2,0,24000,0,NA,NA,NA,NA,1,46,999,NA,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0,46800,25,NA,NA,NA,2,1,3,1,1000,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,1,"Yes"
"P","2023HU0862628",1,1,507,1,25,1019518,90,1,NA,2,NA,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,5,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,2,0,0,98000,32,52,1,NA,2,22,50,NA,1,NA,1,6107,NA,1,1,8191,80,40,NA,NA,NA,6,1,NA,0,3255,4,98000,98000,25,501,500,25,1,2,1,1,1000,1,0,0,0,0,1,0,0,1,0,2,1,NA,NA,NA,1,"No"
"P","2023HU1050498",1,1,401,1,25,1019518,65,1,NA,2,NA,NA,NA,NA,NA,0,1,2,2,2,2,2,2,0,45,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,21,0,1,0,0,85000,40,52,1,NA,1,187,999,NA,1,NA,1,1301,NA,1,1,680,79,31,NA,NA,NA,6,1,NA,0,8620,NA,85000,85000,25,501,400,25,1,2,3,1,1000,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,NA,1,"No"
"P","2023HU0911689",1,5,609,1,25,1019518,168,5,NA,8,NA,NA,2,NA,NA,0,2,2,2,1,2,2,2,0,NA,NA,NA,2,1,2,2,1,2,1980,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,15,0,2,0,0,770,10,8,2,2022,1,785,999,8,NA,NA,6,NA,NA,1,1,8990,NA,NA,NA,NA,NA,2,2,NA,0,4655,4,770,770,247,4,NA,NA,2,1,1,6,4014,9,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,"No"
"P","2023HU0093552",1,2,613,1,25,1019518,72,4,2014,NA,1,2,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,NA,1,1,2,2,1,2,1998,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,0,1,NA,22,0,2,0,0,0,NA,NA,2,1996,1,221,999,6,NA,NA,6,5200,NA,1,6,NA,NA,NA,1200,NA,NA,1,2,NA,0,NA,2,0,0,311,501,NA,NA,1,2,3,9,9000,29,0,0,0,0,2,0,1,1,0,1,2,NA,NA,NA,3,"No"
"P","2023HU0130514",1,1,803,1,25,1019518,68,5,NA,1,1,NA,2,NA,NA,0,1,2,2,2,2,2,2,0,NA,NA,11,1,1,2,2,1,2,2009,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,1,NA,16,0,1,0,0,47000,25,52,1,2021,4,999,999,8,NA,NA,1,NA,NA,1,1,5392,NA,NA,1960,NA,NA,1,2,NA,0,5510,NA,47000,47000,247,501,800,25,1,2,1,6,4014,9,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,"No"
